id,first_name,last_name,state,birthday,age,gender,acct_created_date
8658,Vernon,Wall,NE,1958-10-14,58,M,2007-09-12
8846,Charles,Jacobson,NE,1989-01-27,28,M,2005-10-07
8941,Anthony,Mendoza,NE,1997-10-29,19,M,2011-10-25
8996,Pedro,Silva,NE,1998-01-30,19,M,2015-06-21
9173,James,Baker,NE,1967-11-26,49,M,2002-12-18
9493,Philip,Bell,NE,1977-10-23,39,M,2004-11-17
9738,Mark,Mack,NE,1964-10-16,52,M,2007-09-13
9842,Damon,Williams,NE,1982-07-09,34,M,2013-07-19
9870,Lonnie,Baker,NE,1999-03-29,17,M,2014-10-03
9944,Brian,Henry,NE,1967-01-07,50,M,2005-05-31
9982,Allen,Fox,NE,2004-11-18,12,M,2014-02-27
31,Donald,Jimenez,NV,1984-12-14,32,M,2015-03-15
210,Michael,Bass,NV,1968-12-23,48,M,2013-07-19
267,Russell,Castro,NV,1951-05-05,65,M,2007-07-03
393,Douglas,Stewart,NV,1962-01-24,55,M,2007-04-20
624,David,White,NV,2004-03-09,12,M,2015-11-20
781,Wilfred,Young,NV,1952-02-14,65,M,2006-11-29
813,Hector,Anderson,NV,1969-05-09,47,M,2000-04-18
999,Donald,Clark,NV,1985-03-15,31,M,2006-08-29
1125,Neal,Harmon,NV,2000-05-12,16,M,2015-10-24
1261,Michael,Serrano,NV,1975-10-28,41,M,2015-04-08
1272,Victor,Gill,NV,1977-01-18,40,M,2009-02-01
1357,Adrian,Shaffer,NV,1962-03-27,54,M,2002-09-17
1458,George,Frye,NV,1962-01-06,55,M,2002-09-12
1474,Albert,Wiley,NV,1998-10-07,18,M,2012-08-23
1647,Joe,Richardson,NV,1969-05-02,47,M,2011-10-06
2105,Daniel,Elliott,NV,2004-06-03,12,M,2014-07-04
2198,Harry,Ferguson,NV,1983-12-21,33,M,2003-06-06
2239,Jerry,Harrison,NV,1956-10-12,60,M,2003-04-05
2286,Donnie,Wilson,NV,1981-11-21,35,M,2011-10-07
2517,Richard,Sullivan,NV,1955-08-10,61,M,2012-07-02
2521,Lee,Hill,NV,2001-03-07,15,M,2014-04-05
2757,Mark,Fisher,NV,1985-10-05,31,M,2002-05-29
2812,Charles,Woods,NV,1980-03-16,36,M,2003-02-24
2856,Kent,Adams,NV,1997-05-21,19,M,2010-02-13
2970,Kenneth,Burke,NV,1957-07-14,59,M,2000-11-08
3033,Noel,Reed,NV,1957-05-05,59,M,2005-04-12
3103,Paul,Harvey,NV,1975-05-04,41,M,2009-05-30
3112,John,Gross,NV,1981-03-18,35,M,2003-04-23
3212,Brian,Smith,NV,1972-02-09,45,M,2000-05-24
3343,Victor,Crawford,NV,1973-05-19,43,M,2007-09-18
3690,Steven,Robbins,NV,1981-07-26,35,M,2001-09-18
3708,Cyril,Parks,NV,1980-05-02,36,M,2001-01-25
3821,David,Brewer,NV,1953-09-01,63,M,2005-12-24
3854,Roland,Lawrence,NV,1966-04-10,50,M,2002-08-16
3858,Joseph,Oliver,NV,1951-03-07,65,M,2006-05-21
3909,Jason,Lucas,NV,2000-08-31,16,M,2015-07-22
4081,Eric,Thomas,NV,1981-04-21,35,M,2004-06-23
4109,Samuel,Valentine,NV,1978-03-04,39,M,2009-05-18
4245,Gerald,Mendoza,NV,1964-02-07,53,M,2005-01-06
4267,Anthony,Stanton,NV,2003-10-03,13,M,2015-03-04
4413,Daniel,Estes,NV,1955-08-17,61,M,2006-08-23
4509,Anthony,Smith,NV,1965-01-22,52,M,2004-01-03
4570,Justin,Brock,NV,1954-10-25,62,M,2007-12-17
4596,Kenneth,Farrell,NV,1955-12-09,61,M,2002-08-11
4696,Ronald,Hyde,NV,1975-05-03,41,M,2001-01-15
4726,Samuel,Gomez,NV,1998-08-22,18,M,2010-04-01
4999,Troy,Smith,NV,1998-11-16,18,M,2008-08-15
5299,Thomas,Garza,NV,1953-07-16,63,M,2015-07-10
5451,Chris,Charles,NV,1950-05-27,66,M,2011-06-30
5575,James,Erickson,NV,1995-04-12,21,M,2011-06-10
5613,Daniel,Johnson,NV,1976-07-02,40,M,2010-05-03
5638,Mario,Frank,NV,1985-03-08,31,M,2009-09-30
5715,David,Wolfe,NV,1972-01-07,45,M,2010-05-11
5749,Maurice,Carter,NV,1966-06-10,50,M,2009-09-01
5759,Eugene,Andrews,NV,1984-02-03,33,M,2015-10-22
5835,Leonard,Miller,NV,1971-03-17,45,M,2013-12-09
5922,Elijah,Anderson,NV,1984-10-21,32,M,2013-09-11
5972,Barney,Ryan,NV,1966-11-17,50,M,2001-02-21
6281,Richard,Cole,NV,1984-01-28,33,M,2000-10-23
6352,Daniel,Griffin,NV,1993-05-07,23,M,2007-06-09
6458,Russell,Hardy,NV,1995-10-03,21,M,2015-01-13
6589,James,Mckinney,NV,1960-10-06,56,M,2013-06-27
6623,Kenneth,Coleman,NV,1978-06-24,38,M,2011-09-10
7177,Patrick,May,NV,1960-02-02,57,M,2004-04-12
7194,Ernest,Kelley,NV,1979-11-23,37,M,2001-06-30
7290,Ross,Morales,NV,1999-03-10,17,M,2015-01-22
7356,Larry,Jones,NV,1986-11-20,30,M,2007-06-05
7386,George,Carver,NV,1957-08-04,59,M,2000-05-21
7643,Kenneth,Burgess,NV,1999-03-09,17,M,2009-03-28
7669,Matthew,Sanchez,NV,1966-08-16,50,M,2003-03-25
7752,Brian,Castillo,NV,1987-06-07,29,M,2003-02-08
7863,Marcelo,Gonzales,NV,1969-11-28,47,M,2015-04-23
7950,Moses,Blair,NV,1961-04-28,55,M,2006-02-14
7990,Byron,Campbell,NV,1962-03-12,54,M,2014-09-05
8040,Donald,Butler,NV,2003-11-17,13,M,2014-02-09
8246,Douglas,Taylor,NV,1991-03-18,25,M,2014-07-07
8247,Darrin,Garcia,NV,1960-04-27,56,M,2006-04-30
8272,Everett,Hernandez,NV,1989-06-16,27,M,2001-01-01
8290,Raul,Williams,NV,1955-02-05,62,M,2007-10-18
8657,Ronnie,Lynch,NV,1996-10-20,20,M,2009-05-19
8799,Francis,Thomas,NV,1971-04-25,45,M,2015-04-11
8832,Bryan,Leonard,NV,1956-06-15,60,M,2006-07-03
8841,Alfred,Johnson,NV,1994-02-05,23,M,2007-10-13
8852,Otis,Richmond,NV,1999-03-19,17,M,2012-04-08
9123,Carlos,Brown,NV,2002-06-01,14,M,2013-11-21
9421,Miguel,Morales,NV,1969-06-27,47,M,2007-04-09
9433,Steven,Castillo,NV,1990-09-26,26,M,2006-02-20
9655,Edward,Nelson,NV,1960-01-24,57,M,2015-01-18
9700,Ernest,Gray,NV,1956-04-23,60,M,2011-09-23
27,Cecil,Williams,NH,1968-08-19,48,M,2003-12-13
50,Matthew,Collins,NH,1965-05-13,51,M,2005-03-12
67,Hector,Smith,NH,1986-10-19,30,M,2003-08-17
297,Robert,Carroll,NH,1977-03-23,39,M,2012-10-28
352,Robert,Durham,NH,1989-10-06,27,M,2000-04-17
363,Richard,Myers,NH,1995-11-30,21,M,2011-04-24
473,Eric,Duffy,NH,2002-05-21,14,M,2013-03-08
515,Louis,Peterson,NH,1984-05-08,32,M,2000-10-16
531,Robert,Matthews,NH,2002-05-24,14,M,2014-07-21
541,Lamar,Castillo,NH,1982-11-15,34,M,2007-08-08
590,Arthur,Frazier,NH,1950-03-17,66,M,2007-11-07
648,Mark,Kerr,NH,1962-08-27,54,M,2000-07-07
672,Claude,Kelly,NH,1965-06-26,51,M,2005-12-24
723,Ray,Barnes,NH,2004-07-26,12,M,2015-08-06
808,Jason,Guerrero,NH,1953-12-14,63,M,2011-11-12
894,Richard,Sullivan,NH,2003-07-12,13,M,2015-06-06
1101,Ronald,Gomez,NH,1998-06-20,18,M,2014-06-21
1316,Robert,Cruz,NH,1998-11-03,18,M,2012-11-20
1321,Robert,Harris,NH,1964-04-23,52,M,2001-08-29
1934,Jim,Dean,NH,1988-05-15,28,M,2008-04-21
1946,Kurt,Holder,NH,1963-07-21,53,M,2005-11-20
2044,Joseph,Hanson,NH,2004-01-20,13,M,2015-05-04
2223,Casey,Allen,NH,1961-03-08,55,M,2013-06-10
2331,David,Richard,NH,1984-12-18,32,M,2005-12-24
2337,Gregory,Hancock,NH,2004-01-17,13,M,2014-09-14
2437,Fred,Howell,NH,1996-09-19,20,M,2008-09-11
2458,John,Rogers,NH,1992-12-18,24,M,2013-07-09
2478,Robert,Cooper,NH,1986-12-29,30,M,2007-02-04
2497,Roberto,Collier,NH,1992-03-14,24,M,2013-05-15
2586,Stanley,Robinson,NH,1959-08-20,57,M,2001-07-12
2588,Robert,Gray,NH,1997-11-06,19,M,2015-10-05
2640,Bradley,Mitchell,NH,1958-01-19,59,M,2010-04-23
2642,Victor,Hoffman,NH,1963-03-10,53,M,2008-02-05
2880,Ryan,Hudson,NH,1974-12-18,42,M,2006-03-25
2927,Francis,Walker,NH,1963-06-29,53,M,2014-08-20
2951,Jeffrey,Snyder,NH,1987-08-03,29,M,2010-02-21
2975,Glen,Dean,NH,1950-06-29,66,M,2003-06-24
2980,Walter,Herring,NH,2002-06-02,14,M,2013-01-16
3031,Michael,Johnson,NH,1957-04-07,59,M,2014-11-28
3076,Gary,Montgomery,NH,1964-09-10,52,M,2004-02-11
3144,Randall,Brooks,NH,1950-02-19,67,M,2012-08-17
3153,Anthony,Larson,NH,1986-12-27,30,M,2009-10-18
3445,Michael,Brown,NH,1960-10-17,56,M,2006-10-22
3487,Michael,Ortega,NH,1974-09-27,42,M,2007-09-17
3517,Thomas,French,NH,1977-04-20,39,M,2008-04-14
3531,Charles,Williams,NH,1959-04-13,57,M,2012-05-22
3562,Paul,Smith,NH,1982-10-16,34,M,2005-03-04
3781,Steven,Smith,NH,1976-04-25,40,M,2001-06-09
3792,Miguel,Fuentes,NH,1984-04-03,32,M,2012-03-16
4067,Kenneth,Maxwell,NH,1969-02-22,48,M,2014-07-10
4206,German,Dawson,NH,1964-03-24,52,M,2002-12-05
4232,Walter,Sharpe,NH,1955-10-17,61,M,2011-07-14
4251,Jasper,Carpenter,NH,1985-10-06,31,M,2010-06-27
4263,Steven,Wilson,NH,1980-01-21,37,M,2011-06-24
4303,Brent,Woods,NH,1975-09-04,41,M,2011-10-19
4390,Paul,Stevens,NH,1983-10-03,33,M,2013-07-06
4428,Noel,Ward,NH,1989-07-13,27,M,2001-11-02
4539,Rodney,Knight,NH,1981-07-31,35,M,2001-01-10
4599,Robert,Hall,NH,1999-04-03,17,M,2010-04-16
4708,Gus,Adams,NH,1985-09-04,31,M,2004-12-15
4840,Aaron,Floyd,NH,1957-10-22,59,M,2007-02-22
5142,Clifford,Kelly,NH,1983-03-13,33,M,2012-05-26
5219,Edward,Brown,NH,1964-06-29,52,M,2011-08-08
5286,Michael,Hall,NH,1950-03-20,66,M,2005-11-04
5376,Frank,Warren,NH,1953-05-13,63,M,2009-05-03
5477,Jason,Wiley,NH,1956-06-09,60,M,2012-05-24
5483,Michael,Gray,NH,1988-10-29,28,M,2013-10-28
5577,Andrew,Holland,NH,1986-09-26,30,M,2015-12-02
5624,Raymond,Washington,NH,1957-06-21,59,M,2014-02-08
5794,Daniel,Pearson,NH,1970-12-28,46,M,2000-07-19
5864,David,Jackson,NH,1966-03-14,50,M,2006-10-17
6115,James,Hyde,NH,2000-04-08,16,M,2010-09-13
6197,Alexander,Marsh,NH,1997-02-25,20,M,2008-09-06
6200,Alex,Jones,NH,1988-11-17,28,M,2012-10-05
6498,Leslie,Walker,NH,1990-12-04,26,M,2013-11-19
6503,Joseph,Ellison,NH,1961-10-06,55,M,2009-10-21
6528,Charles,Rocha,NH,1963-11-19,53,M,2003-12-18
6662,Kenneth,Evans,NH,1975-04-29,41,M,2004-03-13
6678,Otis,Rowland,NH,2002-03-03,15,M,2013-12-12
6751,Kevin,Gillespie,NH,1995-04-11,21,M,2012-05-26
6793,Gary,Foley,NH,1969-11-03,47,M,2010-07-06
6873,Ronald,Hayes,NH,1960-02-03,57,M,2002-10-25
6876,Christopher,Chandler,NH,1962-06-30,54,M,2000-01-21
7076,Lloyd,Jones,NH,2003-06-07,13,M,2013-07-24
7093,Juan,Cooper,NH,1988-04-17,28,M,2014-03-07
7139,Daniel,Santiago,NH,1969-02-02,48,M,2013-06-17
7150,Donald,Bates,NH,1976-08-08,40,M,2000-05-21
7159,Ben,Palmer,NH,1957-09-12,59,M,2000-08-07
7372,Philip,Barnes,NH,1993-12-15,23,M,2009-04-17
7408,Kevin,Lewis,NH,1993-09-28,23,M,2006-03-30
7492,Ben,Prince,NH,2001-01-12,16,M,2015-09-11
7582,Abdul,Edwards,NH,1955-05-08,61,M,2000-04-03
7757,William,Hall,NH,1967-01-28,50,M,2005-02-27
7943,Tyler,Wilkinson,NH,1954-07-28,62,M,2000-02-29
7958,Richard,Perkins,NH,1985-08-20,31,M,2002-11-22
8230,James,Mcdonald,NH,1950-04-07,66,M,2014-06-25
8534,Seth,Barnett,NH,1986-09-20,30,M,2013-03-20
8572,Howard,Lee,NH,1977-11-13,39,M,2002-07-21
8614,Paul,Robinson,NH,1980-08-15,36,M,2003-02-04
8798,Clarence,Conrad,NH,1966-08-19,50,M,2009-10-11
9093,Nathan,Mcconnell,NH,1998-07-10,18,M,2014-03-27
9134,Rick,Wright,NH,1985-01-16,32,M,2009-08-28
9141,Robert,Thomas,NH,1954-01-28,63,M,2001-08-24
9231,Donald,Dunn,NH,1961-11-03,55,M,2009-03-15
9246,Todd,Clark,NH,1995-07-15,21,M,2011-07-26
9263,Kenneth,Knapp,NH,1969-02-10,48,M,2002-11-15
9323,Chadwick,Morin,NH,1955-11-05,61,M,2009-11-25
9352,Ronald,Ortega,NH,1978-05-15,38,M,2009-04-04
9631,Anthony,Nolan,NH,1988-03-20,28,M,2006-01-28
9734,John,Jenkins,NH,1976-02-28,41,M,2002-07-08
26,Shane,Hewitt,NJ,1977-12-07,39,M,2002-08-22
338,Garland,Garcia,NJ,1958-07-14,58,M,2011-07-17
374,Rodney,Mitchell,NJ,1994-04-01,22,M,2006-01-03
546,William,Rodriguez,NJ,1979-03-30,37,M,2014-06-15
557,Jason,Dalton,NJ,1961-10-08,55,M,2002-06-23
577,Thomas,Jenkins,NJ,1962-01-05,55,M,2014-03-31
631,Alexander,Jones,NJ,1954-09-18,62,M,2008-08-08
654,Gregory,Williams,NJ,1954-02-02,63,M,2012-05-26
887,James,Brown,NJ,1960-10-02,56,M,2001-02-24
967,Carlos,Montoya,NJ,2002-09-07,14,M,2013-02-03
1112,Scott,Coleman,NJ,1966-08-17,50,M,2011-12-05
1139,Eugene,Singleton,NJ,1987-09-24,29,M,2011-03-10
1335,Larry,Moore,NJ,1968-09-25,48,M,2002-03-02
1417,Kenneth,Peterson,NJ,1998-03-27,18,M,2014-11-28
1475,William,Robertson,NJ,2002-03-09,14,M,2014-07-20
1519,Kurt,David,NJ,1964-08-16,52,M,2007-08-08
1708,Ryan,Barnes,NJ,1960-06-23,56,M,2013-02-28
1837,Wayne,Edwards,NJ,1981-09-20,35,M,2005-01-05
1898,James,Garcia,NJ,1999-10-15,17,M,2013-11-02
1982,Peter,Gutierrez,NJ,1989-10-05,27,M,2010-10-02
2037,Jerry,Larson,NJ,1951-06-12,65,M,2009-04-01
2150,Thomas,Murray,NJ,1959-04-19,57,M,2010-03-03
2174,Nicholas,Day,NJ,1992-03-09,24,M,2002-03-21
2192,Willard,Gonzalez,NJ,1963-11-30,53,M,2015-06-19
2217,Emmett,Richardson,NJ,1959-03-25,57,M,2003-11-03
2343,Leonard,Hughes,NJ,1975-02-18,42,M,2000-07-10
2574,Jesse,Miller,NJ,1991-10-21,25,M,2008-07-09
2602,Cody,Robertson,NJ,1973-06-27,43,M,2003-12-26
2668,Richard,Burke,NJ,1950-03-08,66,M,2003-11-02
2775,Michael,King,NJ,1952-07-31,64,M,2010-06-18
2960,Daniel,Erickson,NJ,1965-09-02,51,M,2003-07-15
3342,Rick,Sims,NJ,1954-01-29,63,M,2013-09-02
3347,Brandon,Johnson,NJ,1975-03-02,42,M,2009-10-27
3436,David,Higgins,NJ,2001-04-10,15,M,2012-05-12
3522,Scott,Jones,NJ,1958-10-01,58,M,2008-05-24
3571,Joseph,Mcpherson,NJ,1953-02-12,64,M,2001-12-14
3632,Carl,Walters,NJ,1988-11-12,28,M,2003-07-17
3733,Edward,Jones,NJ,2004-08-16,12,M,2015-06-01
3744,Jesus,Joseph,NJ,1959-11-17,57,M,2008-04-03
3892,Charles,Gould,NJ,1957-01-02,60,M,2006-02-22
4256,Charles,Baker,NJ,1988-08-02,28,M,2002-12-05
4279,Reginald,Hughes,NJ,1956-04-14,60,M,2002-01-01
4531,Humberto,Alexander,NJ,1974-07-30,42,M,2015-10-20
4609,John,Thompson,NJ,1955-07-20,61,M,2009-06-26
4875,William,Jones,NJ,1957-11-28,59,M,2014-01-12
4911,Anthony,Morton,NJ,1967-01-26,50,M,2000-08-26
4979,Jerry,Coleman,NJ,1999-01-16,18,M,2014-11-02
5144,Guillermo,Crawford,NJ,1989-01-06,28,M,2013-10-22
5212,George,Walker,NJ,1994-01-22,23,M,2009-11-18
5357,Johnny,Smith,NJ,1994-03-11,22,M,2007-04-16
5466,David,Pratt,NJ,1975-02-11,42,M,2007-01-15
5516,Kristopher,Charles,NJ,1961-05-11,55,M,2009-09-25
5607,Louis,Lara,NJ,1982-01-29,35,M,2009-03-10
5781,Timothy,Boyer,NJ,1983-11-28,33,M,2005-10-16
5942,Donald,O'donnell,NJ,1985-08-23,31,M,2014-03-06
5978,Stephen,Smith,NJ,1995-06-04,21,M,2011-10-31
6029,Adam,Mack,NJ,1997-06-16,19,M,2008-11-12
6059,Ricardo,Summers,NJ,1987-11-28,29,M,2015-08-09
6275,Ronald,Young,NJ,1998-03-04,19,M,2014-04-05
6316,John,Arnold,NJ,1964-08-29,52,M,2010-11-18
6442,Adrian,Cole,NJ,1997-03-31,19,M,2008-10-09
6470,Stan,Rogers,NJ,1950-11-10,66,M,2006-01-10
6542,David,Wiggins,NJ,1958-09-05,58,M,2008-04-25
6575,Willie,Young,NJ,1952-01-04,65,M,2002-11-07
6734,Paul,Smith,NJ,1953-12-23,63,M,2007-08-19
6775,Brian,French,NJ,1950-12-31,66,M,2014-11-25
7110,Bruce,Kidd,NJ,2004-10-25,12,M,2015-12-14
7190,Jesus,Wallace,NJ,1950-08-25,66,M,2012-11-22
7198,Leon,Boyle,NJ,1952-06-08,64,M,2012-07-25
7250,Harry,Henry,NJ,1986-03-30,30,M,2009-07-31
7277,Thomas,Bradley,NJ,1955-03-24,61,M,2013-10-02
7353,Ryan,Acevedo,NJ,1959-12-12,57,M,2011-02-25
7358,Chester,Jackson,NJ,1993-02-11,24,M,2010-09-10
7468,Arthur,Fernandez,NJ,1950-01-09,67,M,2005-08-21
7513,James,Willis,NJ,1966-03-23,50,M,2015-06-28
7773,Jason,Farley,NJ,1970-04-04,46,M,2014-02-23
7857,Curtis,Gray,NJ,2001-09-02,15,M,2011-10-15
8037,Joseph,Christian,NJ,1952-06-25,64,M,2014-10-08
8403,Steven,Davis,NJ,1987-01-18,30,M,2014-09-06
8771,Ramiro,Jenkins,NJ,1955-07-31,61,M,2003-11-09
8792,Luis,Bishop,NJ,1983-10-28,33,M,2013-10-15
8814,Gerard,Rivas,NJ,1969-02-19,48,M,2014-06-07
8816,Richard,Martin,NJ,1976-07-25,40,M,2011-03-19
9132,Jesus,Wilson,NJ,1999-03-20,17,M,2013-08-04
9250,Loren,Patterson,NJ,2002-07-20,14,M,2012-02-20
9325,James,Mcfarland,NJ,1989-04-22,27,M,2015-08-21
9542,Zachary,Rodriguez,NJ,2002-09-04,14,M,2012-01-08
9567,Prince,Roth,NJ,1980-01-15,37,M,2009-12-30
9730,Thomas,Soto,NJ,1960-01-11,57,M,2004-10-11
9804,Joseph,Sanchez,NJ,1980-02-23,37,M,2010-08-25
9824,Paul,Guzman,NJ,1959-08-18,57,M,2012-10-12
9926,Bryan,Delgado,NJ,1976-08-02,40,M,2005-02-10
9966,Timothy,Langley,NJ,1994-01-31,23,M,2013-09-21
12,Brian,Hernandez,NM,1950-08-24,66,M,2003-07-03
37,George,Nunez,NM,2000-09-24,16,M,2013-07-18
193,Jean,Torres,NM,1966-06-07,50,M,2013-12-25
260,John,Black,NM,1983-08-08,33,M,2010-03-21
459,James,Love,NM,1974-04-27,42,M,2014-05-23
602,Guadalupe,Williams,NM,1986-12-21,30,M,2003-05-29
609,Nicholas,Green,NM,1984-08-16,32,M,2004-12-12
621,Thomas,Perez,NM,1998-03-28,18,M,2008-09-18
647,Anthony,Howard,NM,1951-10-26,65,M,2004-09-06
837,Christopher,Burke,NM,1991-09-20,25,M,2005-07-31
979,Damian,Kirk,NM,1958-05-30,58,M,2004-01-06
1064,Ramon,Hogan,NM,1966-06-03,50,M,2007-12-12
1117,Stephen,Cain,NM,1988-12-04,28,M,2015-06-19
1192,Joseph,Travis,NM,1982-07-07,34,M,2007-05-20
1241,Jack,Hernandez,NM,1996-01-28,21,M,2006-02-27
1359,James,Holmes,NM,2003-12-13,13,M,2015-01-24
1362,Gregory,Hunt,NM,1996-02-19,21,M,2012-01-25
1465,Scott,Watson,NM,1997-09-16,19,M,2014-05-02
1598,William,Mitchell,NM,1977-11-14,39,M,2011-06-20
1674,Harold,Marshall,NM,1965-05-25,51,M,2001-04-25
1772,Solomon,Wise,NM,1977-07-18,39,M,2014-10-30
1810,Irwin,Shaw,NM,1971-02-20,46,M,2008-10-18
1850,Joe,Smith,NM,1998-08-01,18,M,2009-06-05
1938,Brian,Greer,NM,1961-04-13,55,M,2005-05-10
2003,Andrew,Castillo,NM,1970-10-19,46,M,2006-10-01
2162,Richard,Brown,NM,1983-07-25,33,M,2010-07-16
2182,William,Nicholson,NM,1967-11-03,49,M,2007-11-23
2294,Ronald,Stone,NM,1968-06-13,48,M,2002-06-10
2432,Mark,Carson,NM,1966-03-24,50,M,2000-09-24
2464,Jared,Perkins,NM,1987-10-01,29,M,2007-06-17
2509,Andrew,Williams,NM,1989-06-10,27,M,2006-07-04
2732,Richard,Wallace,NM,1980-02-22,37,M,2002-06-05
2739,John,Anderson,NM,1979-04-01,37,M,2012-01-08
2821,Alan,Short,NM,1975-10-13,41,M,2013-07-16
2907,Douglas,Jones,NM,1951-09-01,65,M,2006-10-19
2938,Terry,Anderson,NM,2002-09-26,14,M,2012-12-14
3027,David,Turner,NM,1977-02-12,40,M,2001-02-18
3142,Joseph,Nguyen,NM,1984-10-25,32,M,2001-04-10
3213,Logan,Gardner,NM,2000-11-11,16,M,2012-09-15
3290,Edmond,Edwards,NM,1969-05-26,47,M,2002-11-01
3527,James,Thompson,NM,1985-01-07,32,M,2005-11-02
3563,Joseph,Sparks,NM,1982-11-15,34,M,2004-04-06
3642,Robert,King,NM,1990-11-04,26,M,2003-03-11
3939,James,Bell,NM,1967-11-14,49,M,2003-05-19
3975,Paul,Vincent,NM,1994-05-23,22,M,2006-01-09
4032,Tony,Hernandez,NM,1985-10-04,31,M,2010-10-24
4136,Kyle,Johnson,NM,1956-06-26,60,M,2009-07-03
4229,Philip,Miller,NM,1968-09-22,48,M,2006-12-11
4244,Nathan,Waters,NM,1989-05-21,27,M,2015-03-14
4326,Alexander,Lee,NM,1992-03-01,25,M,2008-08-02
4361,Paul,Williams,NM,1972-09-08,44,M,2004-10-25
4367,Christopher,Miranda,NM,1990-02-12,27,M,2009-11-18
4401,Danny,Lopez,NM,1986-06-30,30,M,2001-12-05
4445,Kip,Tillman,NM,2001-05-10,15,M,2014-09-13
4502,Steven,Fletcher,NM,1978-02-08,39,M,2005-07-04
4553,Lowell,Martinez,NM,1983-03-25,33,M,2011-05-03
4759,Jared,Walker,NM,1978-04-08,38,M,2014-01-22
4929,Joe,Stewart,NM,1962-07-16,54,M,2010-11-02
4950,Michael,Garza,NM,1952-10-21,64,M,2007-11-15
5068,Paul,Valencia,NM,1972-10-19,44,M,2013-06-06
5075,James,Green,NM,1964-02-02,53,M,2010-11-11
5105,Garry,Joyce,NM,1954-03-12,62,M,2007-01-10
5154,Edward,Dixon,NM,2003-10-04,13,M,2013-02-25
5176,Roderick,Mendoza,NM,1952-10-14,64,M,2002-04-28
5185,Richard,Henson,NM,1966-12-09,50,M,2004-05-27
5642,Roger,Carter,NM,1967-09-29,49,M,2010-02-13
5722,Robert,Parker,NM,1998-12-02,18,M,2010-01-25
5799,Harry,Lee,NM,1987-07-03,29,M,2015-01-09
5882,Michael,David,NM,1997-08-12,19,M,2007-09-09
5976,Arthur,Tanner,NM,1976-04-26,40,M,2002-01-11
6129,Charles,Gilbert,NM,2000-03-15,16,M,2010-09-29
6438,Eldon,Stanley,NM,1970-06-13,46,M,2007-11-26
6767,Christopher,Haynes,NM,1995-09-15,21,M,2005-01-20
6801,Tony,Brown,NM,1983-10-04,33,M,2003-08-13
6921,Herbert,Leach,NM,1952-04-16,64,M,2015-05-11
7320,Bradley,Williams,NM,1998-12-16,18,M,2012-03-29
7393,Neil,Rasmussen,NM,1986-05-18,30,M,2007-11-02
7443,Ross,Johnson,NM,1951-08-10,65,M,2004-01-26
7496,John,Pope,NM,2004-03-15,12,M,2015-10-23
7516,Elton,Buckner,NM,1983-07-23,33,M,2003-10-04
7614,Dennis,Chen,NM,1984-09-25,32,M,2003-07-02
7647,Millard,Robinson,NM,1972-08-04,44,M,2006-01-31
7654,Theodore,Hall,NM,1972-07-05,44,M,2014-07-22
7676,Juan,Davis,NM,1997-04-19,19,M,2008-08-13
7750,Ray,Williams,NM,1999-08-26,17,M,2009-01-30
7812,Keith,Kennedy,NM,1959-11-05,57,M,2013-11-26
7846,Joey,Dennis,NM,2000-10-16,16,M,2012-04-29
7888,Ken,Miranda,NM,1971-06-08,45,M,2015-06-07
8014,Stephen,Gordon,NM,1994-04-22,22,M,2015-03-27
8093,Steven,Mendez,NM,1988-07-19,28,M,2007-04-01
8306,Rex,Randolph,NM,1961-05-28,55,M,2013-05-03
8335,Leo,Meyer,NM,1995-04-26,21,M,2015-05-21
8400,Thomas,Hicks,NM,1999-02-20,18,M,2015-08-13
8504,Ivan,Miller,NM,1964-09-13,52,M,2011-04-25
8629,Ernest,Rodgers,NM,1995-03-03,22,M,2014-10-25
8672,Arnold,Hill,NM,1972-11-09,44,M,2008-03-17
8683,Keith,Johnson,NM,1988-05-17,28,M,2007-06-10
8843,Jeff,Hawkins,NM,1999-02-05,18,M,2013-10-12
9139,Shannon,Jones,NM,1996-07-15,20,M,2014-02-19
9283,Terrance,Sampson,NM,1973-02-18,44,M,2004-09-13
9309,Brian,Jones,NM,1956-02-10,61,M,2008-06-15
9411,Francis,Johnson,NM,1965-06-15,51,M,2009-03-21
9570,Brian,Green,NM,1950-06-06,66,M,2013-05-20
9572,Adam,Sharp,NM,1950-07-08,66,M,2008-12-08
9721,Mario,Thompson,NM,1985-02-10,32,M,2005-06-06
9775,Manuel,Lyons,NM,2002-12-23,14,M,2014-05-30
232,Juan,Sullivan,NY,1978-06-04,38,M,2015-02-15
253,James,Harris,NY,1964-05-12,52,M,2015-11-28
313,Max,Johnson,NY,1977-04-05,39,M,2005-06-13
333,Pedro,Mccall,NY,1991-03-15,25,M,2015-02-22
501,David,Nelson,NY,1991-08-04,25,M,2010-06-24
762,Daniel,Steele,NY,1989-08-14,27,M,2005-06-08
1088,David,Cohen,NY,1999-01-23,18,M,2011-05-22
1107,Archie,Moore,NY,1966-07-30,50,M,2004-07-02
1396,William,Turner,NY,1998-04-18,18,M,2008-01-28
1473,Jake,Jackson,NY,1966-06-13,50,M,2010-03-23
1478,Randall,Smith,NY,1994-10-12,22,M,2011-11-24
1486,Steven,Watson,NY,1964-04-11,52,M,2010-06-13
1605,Chester,Reyes,NY,1989-01-24,28,M,2005-09-30
1684,Arthur,Mcdowell,NY,1972-04-15,44,M,2010-09-14
