id,first_name,last_name,state_id,birthday,age,gender_id,acct_created_date
2602,Cody,Robertson,30,1973-06-27,43,1,2003-12-26
2603,Thomas,Wallace,23,2001-02-20,16,1,2012-01-03
2604,Mary,Sims,10,1954-10-15,62,2,2001-04-19
2605,Mary,Rogers,30,1962-10-07,54,2,2001-03-03
2606,Gary,Vazquez,49,1952-05-29,64,1,2014-02-11
2607,Sheri,Henry,38,1992-05-03,24,2,2009-07-22
2608,George,Wood,18,1966-05-17,50,1,2001-02-14
2609,Mindy,Nixon,23,1978-05-03,38,2,2011-06-29
2610,Mary,Dennis,7,1951-02-25,66,2,2001-05-25
2611,Richard,Moore,48,1996-10-29,20,1,2010-06-04
2612,Ryan,Reynolds,18,1980-02-28,37,1,2012-08-22
2613,Allen,Wright,46,2004-05-19,12,1,2015-11-22
2614,Stephen,Anderson,23,1956-02-27,61,1,2015-05-29
2615,Jonathan,Wilkinson,3,1969-07-09,47,1,2001-12-05
2616,Tanya,Miller,12,1955-11-15,61,2,2002-11-23
2617,Bryan,Cooper,12,2004-02-17,13,1,2014-05-08
2618,Francis,Adams,7,1960-02-17,57,2,2001-07-03
2619,Michelle,King,18,1979-03-10,37,2,2001-01-21
2620,Mark,Smith,5,1999-12-01,17,1,2012-05-25
2621,Darrell,Benson,3,1975-06-04,41,1,2002-09-29
2622,Robert,Burton,35,1987-11-07,29,1,2009-01-13
2623,Emily,Mitchell,31,1980-03-19,36,2,2001-11-16
2624,Merle,Young,26,1979-06-18,37,1,2011-10-16
2625,Daniel,Barnes,14,1953-02-03,64,1,2005-05-04
2626,Joshua,Miller,9,1981-08-18,35,1,2013-10-21
2627,Walter,Dunn,45,2001-10-04,15,1,2014-01-20
2628,Andrea,Merrill,4,1960-05-21,56,2,2009-09-25
2629,Sharon,Bradley,29,1953-10-02,63,2,2010-06-08
2630,Robert,Harvey,11,1990-09-10,26,1,2003-01-28
2631,Laura,Moreno,41,1976-09-21,40,2,2001-09-25
2632,Christopher,Mcdonald,46,1999-06-30,17,1,2011-06-15
2633,John,Yates,49,1974-04-11,42,1,2007-02-01
2634,Robert,Macdonald,26,1971-04-10,45,1,2000-10-24
2635,Helen,Davenport,18,2004-06-12,12,2,2014-03-17
2636,Victor,Reed,50,1962-04-29,54,1,2014-11-15
2637,Derek,Henderson,27,1966-04-24,50,1,2006-03-09
2638,Marjorie,Bush,43,1993-03-14,23,2,2015-05-01
2639,Marianne,Cote,39,1990-11-03,26,2,2009-08-31
2640,Bradley,Mitchell,29,1958-01-19,59,1,2010-04-23
2641,Judith,Mcgee,7,1961-11-04,55,2,2006-07-07
2642,Victor,Hoffman,29,1963-03-10,53,1,2008-02-05
2643,Steven,Parker,24,1995-06-28,21,1,2015-04-13
2644,Jamie,Parker,3,1999-01-31,18,2,2015-12-13
2645,Bonnie,Rice,2,1996-02-13,21,2,2006-10-13
2646,Maria,Cortez,22,1950-08-20,66,2,2014-02-03
2647,John,Conley,2,1979-09-14,37,1,2014-01-22
2648,Marguerite,Anderson,9,1973-04-30,43,2,2010-01-17
2649,Denver,Harper,14,1985-11-02,31,1,2012-08-03
2650,Ernestine,Gibson,16,1990-10-27,26,2,2008-06-21
2651,Mara,Smith,20,1958-10-08,58,2,2011-03-31
2652,Sandra,Henry,39,1990-06-07,26,2,2010-04-24
2653,Deborah,Carroll,8,1975-10-28,41,2,2007-01-19
2654,Meghan,Donaldson,42,1973-08-21,43,2,2002-08-16
2655,Rita,Harrison,34,1999-06-23,17,2,2014-03-31
2656,Linda,Velez,48,1987-05-25,29,2,2000-12-24
2657,Doris,Snyder,38,1982-04-23,34,2,2013-07-01
2658,Mari,Marshall,8,1994-10-26,22,2,2004-05-17
2659,Robert,Bryant,5,1980-05-23,36,1,2009-08-29
2660,Jeffrey,Freeman,3,1970-01-22,47,1,2011-06-18
2661,Samuel,Gutierrez,26,1963-06-29,53,1,2008-12-29
2662,Harold,Jones,36,1977-03-04,40,1,2011-10-02
2663,Raquel,Black,2,1959-11-29,57,2,2015-06-27
2664,Maryann,Ward,41,1980-05-25,36,2,2014-08-29
2665,Albert,Thomas,18,1963-09-12,53,1,2002-02-22
2666,William,Nichols,42,1966-10-06,50,1,2008-06-03
2667,Theresa,Welch,48,1951-07-05,65,2,2009-02-25
2668,Richard,Burke,30,1950-03-08,66,1,2003-11-02
2669,Amy,Vargas,39,1993-01-04,24,2,2007-10-29
2670,Alejandro,Vargas,43,1959-07-02,57,1,2011-10-04
2671,Tommie,Duncan,24,1971-10-12,45,2,2006-03-10
2672,Clyde,Fox,49,2002-07-06,14,1,2015-12-26
2673,Vera,Cox,5,1956-09-04,60,2,2011-03-09
2674,Sandra,Hardy,6,1989-06-03,27,2,2010-03-09
2675,Debra,Shaw,27,1988-07-04,28,2,2000-01-11
2676,Danny,Jones,4,1955-08-14,61,1,2002-01-14
2677,Jennifer,Brown,1,1952-04-27,64,2,2010-05-20
2678,Richard,Parker,26,1974-05-15,42,1,2015-03-04
2679,Joseph,Lopez,40,1986-08-17,30,1,2008-09-28
2680,Alba,Glenn,13,1959-01-09,58,2,2005-06-15
2681,Karen,Johnston,50,1966-04-04,50,2,2008-02-19
2682,Margaret,Morris,47,1964-09-26,52,2,2011-08-27
2683,John,Smith,40,1987-06-06,29,1,2006-07-10
2684,David,Hyde,5,1960-01-27,57,1,2011-09-18
2685,Jennifer,Wagner,19,1961-05-15,55,2,2010-04-25
2686,Jeff,Mcfadden,39,1992-08-11,24,1,2002-01-04
2687,Thomas,Patrick,40,1985-11-03,31,1,2014-09-15
2688,Jeannine,Wood,26,1991-05-26,25,2,2004-06-21
2689,Warren,Allison,37,1986-01-28,31,1,2002-10-20
2690,Rubin,Richardson,36,1958-10-30,58,1,2013-11-19
2691,Samuel,Powell,38,1991-09-22,25,1,2005-02-02
2692,Joseph,Burch,15,2004-12-13,12,1,2015-04-20
2693,Melanie,Thomas,23,1981-09-17,35,2,2012-07-01
2694,Patricia,Benson,45,1987-07-18,29,2,2004-10-02
2695,Mary,Bradley,32,1995-03-04,22,2,2013-08-21
2696,Ricky,Turner,12,1988-01-29,29,1,2004-07-02
2697,Blake,Mccormick,19,1974-09-29,42,1,2015-07-16
2698,Adam,Smith,11,1983-10-04,33,1,2005-10-24
2699,Gena,Lopez,2,1968-02-11,49,2,2015-03-14
2700,Jenny,Nelson,43,1967-06-12,49,2,2012-04-05
2701,Monique,Anderson,27,1959-10-03,57,2,2000-06-11
2702,Andrew,Thompson,12,1997-10-07,19,1,2015-07-01
2703,Franklin,Gomez,46,1968-12-27,48,1,2005-09-10
2704,Manuel,Smith,47,1955-09-21,61,1,2011-01-01
2705,Newton,Tran,36,1963-10-17,53,1,2012-03-28
2706,Kelley,Maxwell,40,1957-03-26,59,2,2001-06-30
2707,Kenneth,Santiago,40,1970-07-03,46,1,2015-08-04
2708,Randy,Cook,36,1954-09-21,62,1,2004-11-14
2709,Joseph,Williams,36,1981-05-30,35,1,2008-03-10
2710,Rachel,Miller,27,1956-01-11,61,2,2011-10-25
2711,Tanya,Cobb,1,1980-04-03,36,2,2009-03-29
2712,Trevor,King,11,1976-12-31,40,1,2014-11-13
2713,Betty,Wolfe,12,1985-12-20,31,2,2008-05-15
2714,Sandra,Mason,30,1992-10-27,24,2,2004-09-27
2715,Ricardo,Smith,16,1965-07-02,51,1,2015-06-08
2716,Maria,Carter,33,1962-05-25,54,2,2004-10-08
2717,Jennifer,Smith,50,1966-08-17,50,2,2008-12-29
2718,Betty,Barrera,25,1969-06-13,47,2,2007-01-27
2719,Sara,Thomas,10,1965-01-20,52,2,2011-06-10
2720,Meghan,Glover,8,1953-05-10,63,2,2012-05-12
2721,Henry,Kelly,5,1973-11-08,43,1,2015-04-08
2722,Frank,Thomas,37,1998-01-20,19,1,2008-12-31
2723,John,Roberts,27,1994-07-20,22,1,2008-06-25
2724,Walter,Hall,9,1961-01-23,56,1,2010-11-28
2725,Joy,Chan,19,1997-08-02,19,2,2015-02-07
2726,Gregory,Jones,49,1969-02-01,48,1,2005-01-17
2727,Roberta,Chen,24,1977-12-15,39,2,2000-06-01
2728,James,Bass,20,1964-09-01,52,1,2007-02-14
2729,Cesar,Green,35,1965-09-06,51,1,2001-12-05
2730,Donald,Hill,12,1969-08-01,47,1,2013-01-19
2731,Thomas,Norton,6,1980-10-03,36,1,2010-03-24
2732,Richard,Wallace,31,1980-02-22,37,1,2002-06-05
2733,Vickie,Smith,34,1975-07-15,41,2,2011-02-05
2734,Ruth,Vinson,31,1977-04-25,39,2,2006-11-15
2735,Linda,Peterson,34,1967-06-23,49,2,2002-08-30
2736,Lewis,Guerra,14,1970-11-19,46,1,2014-11-05
2737,Tina,Atkinson,41,1960-11-06,56,2,2008-12-24
2738,Muriel,Hill,14,1983-04-08,33,2,2006-05-31
2739,John,Anderson,31,1979-04-01,37,1,2012-01-08
2740,Susan,Thomas,31,1959-06-19,57,2,2001-07-22
2741,Minnie,Santos,3,1957-09-16,59,2,2011-02-17
2742,Beth,Gilmore,16,1995-03-14,21,2,2012-09-17
2743,Michael,Holmes,26,1991-03-08,25,1,2012-11-10
2744,Thomas,Nieves,48,1968-10-29,48,1,2005-05-28
2745,Laura,Santiago,43,2003-08-14,13,2,2015-07-27
2746,Etta,Burton,38,1983-06-30,33,2,2013-05-04
2747,Dawn,Richard,10,1984-11-30,32,2,2012-03-01
2748,Gayle,Jackson,43,1974-09-19,42,2,2001-01-11
2749,Ruth,Simmons,26,1988-03-07,28,2,2012-12-04
2750,Larry,Henderson,4,1993-07-06,23,1,2013-09-05
2751,Kelly,Wallace,4,1997-12-10,19,2,2009-04-04
2752,Zachary,Martinez,11,1965-10-07,51,1,2013-06-07
2753,Summer,Owen,33,1953-11-21,63,2,2010-03-10
2754,Ethel,Diaz,26,1975-03-10,41,2,2015-04-20
2755,Tisha,Johnson,33,1967-03-27,49,2,2007-12-10
2756,Gayle,Padilla,40,2003-06-15,13,2,2014-11-21
2757,Mark,Fisher,28,1985-10-05,31,1,2002-05-29
2758,Stephanie,Dennis,41,1975-08-17,41,2,2005-11-17
2759,Joseph,Carlson,12,2002-07-22,14,1,2012-01-05
2760,Arthur,Keith,12,1981-02-23,36,1,2001-07-29
2761,Thomas,Fernandez,19,1956-09-24,60,1,2002-04-04
2762,Robert,Williams,50,1992-02-10,25,1,2009-03-08
2763,Araceli,Brown,3,1986-12-21,30,2,2013-05-23
2764,Gail,Hernandez,31,2000-02-13,17,2,2015-10-25
2765,Richard,Lynch,8,2002-11-15,14,1,2013-06-01
2766,Carlos,Robinson,5,1993-12-12,23,1,2008-06-21
2767,Robert,Lee,47,1972-03-26,44,1,2013-10-05
2768,Gerard,Thomas,42,1980-10-17,36,1,2001-02-15
2769,William,Woods,10,1974-08-26,42,1,2013-09-10
2770,Anthony,Hansen,14,1987-03-02,30,1,2005-10-04
2771,Darryl,Green,49,1955-10-01,61,1,2012-08-10
2772,Lorraine,Marshall,46,1977-03-29,39,2,2012-07-26
2773,Andrew,Young,36,1986-06-26,30,1,2010-09-20
2774,Jessica,Douglas,49,1994-04-27,22,2,2008-11-20
2775,Michael,King,30,1952-07-31,64,1,2010-06-18
2776,Alisha,Jensen,2,1958-10-31,58,2,2005-05-03
2777,Barbara,Lopez,40,1989-03-27,27,2,2012-02-21
2778,Lewis,Diaz,44,1999-12-08,17,1,2009-01-05
2779,Roxanne,Walker,45,1953-04-04,63,2,2007-09-25
2780,Curtis,Anderson,27,1967-09-11,49,1,2002-01-29
2781,Eric,Pierce,38,1973-05-27,43,1,2007-04-01
2782,Lula,Wolfe,11,1967-03-17,49,2,2001-11-07
2783,Irene,Newman,7,1993-10-14,23,2,2010-09-14
2784,William,Cherry,21,1985-08-26,31,1,2013-08-24
2785,Lisa,Young,36,1972-12-14,44,2,2005-06-14
2786,Stacey,Witt,48,1950-03-07,66,2,2014-03-13
2787,Emma,Johnson,45,1959-08-23,57,2,2002-09-24
2788,Yolanda,Carrillo,42,2003-04-23,13,2,2014-04-21
2789,Rodney,Avila,44,1960-12-28,56,1,2007-12-11
2790,Theodore,Ford,34,1958-12-07,58,1,2011-01-05
2791,Dolores,Roberts,1,1986-12-10,30,2,2003-02-04
2792,Paula,Coleman,4,1994-08-19,22,2,2011-09-02
2793,Sue,Kelly,29,1988-08-31,28,2,2006-09-20
2794,Richard,Gibbs,49,1962-02-23,55,1,2001-12-05
2795,Charles,Phelps,16,1969-08-18,47,1,2001-08-09
2796,Mathew,Cherry,10,1997-07-27,19,1,2009-02-17
2797,William,King,36,1987-07-26,29,1,2001-06-02
2798,James,Gibbs,24,1976-07-08,40,1,2012-04-11
2799,Margaret,Pugh,30,1994-09-05,22,2,2005-06-11
2800,Cecil,Gomez,10,1957-06-14,59,1,2008-03-14
2801,Norris,Barnes,32,1964-12-14,52,1,2004-02-27
2802,Marie,Massey,18,1971-12-15,45,2,2013-07-04
2803,Patricia,Lucas,1,1950-06-13,66,2,2014-06-04
2804,Amy,Stephens,22,1990-01-05,27,2,2007-01-03
2805,Juan,Andrews,10,1960-10-30,56,1,2014-12-10
2806,Gerald,Stanley,40,1984-12-29,32,1,2015-08-03
2807,Sheryl,Roberts,27,1952-12-19,64,2,2005-02-24
2808,Shirley,Johnson,14,1953-10-30,63,2,2008-01-27
2809,Dorothy,Good,11,1971-11-29,45,2,2003-05-27
2810,John,Roberts,3,1974-02-23,43,1,2000-07-06
2811,Elsie,Wright,19,1985-06-12,31,2,2013-02-21
2812,Charles,Woods,28,1980-03-16,36,1,2003-02-24
2813,Geneva,Wells,11,1995-03-23,21,2,2006-12-24
2814,Caroline,Mullins,9,1979-05-19,37,2,2003-09-30
2815,Velma,Brown,18,1993-01-08,24,2,2007-12-25
2816,Linda,Pruitt,28,2003-10-29,13,2,2014-07-09
2817,Juana,Wilkins,19,1971-12-06,45,2,2013-01-26
2818,William,Cotton,37,1967-06-19,49,1,2005-02-23
2819,Robert,Robinson,15,1971-03-17,45,1,2006-11-23
2820,Jeffrey,Brock,4,1969-03-17,47,1,2001-06-01
2821,Alan,Short,31,1975-10-13,41,1,2013-07-16
2822,Edwin,Stevenson,34,1970-11-01,46,1,2009-05-27
2823,Consuelo,Moody,34,1974-07-07,42,2,2015-09-29
2824,Timothy,Sellers,14,2003-02-08,14,1,2015-08-29
2825,Stephen,Smith,50,1978-11-11,38,1,2004-10-13
2826,Betty,Mcgee,18,1978-12-12,38,2,2010-04-24
2827,Brenda,Wood,43,1957-05-04,59,2,2013-06-15
2828,Javier,Martin,41,1962-05-20,54,1,2002-04-14
2829,Diana,Adams,3,1962-07-22,54,2,2007-02-22
2830,Robert,Torres,45,1989-10-17,27,1,2008-07-14
2831,Margaret,Ferrell,39,1993-02-02,24,2,2007-10-24
2832,Stephen,Thomas,1,2002-02-02,15,1,2015-05-25
2833,Cynthia,Wallace,50,1993-07-25,23,2,2013-09-17
2834,Aaron,Mitchell,39,1953-10-04,63,1,2010-05-08
2835,Jack,Thomas,14,1978-04-26,38,1,2009-05-30
2836,Adrian,Roth,27,1979-07-07,37,1,2008-02-09
2837,William,Murray,16,1968-12-13,48,1,2004-12-18
2838,Emma,Johnson,25,1984-01-31,33,2,2015-08-12
2839,Robert,Hunt,19,1980-12-05,36,1,2004-09-19
2840,Frances,Rowe,43,1993-10-30,23,2,2013-09-26
2841,Philip,Kaufman,43,1965-09-30,51,1,2002-11-04
2842,Brenda,Johnson,40,1967-01-30,50,2,2015-02-02
2843,Samuel,Morgan,20,2001-12-11,15,1,2013-11-09
2844,Frederick,Matthews,24,1969-11-22,47,1,2012-12-26
2845,Brent,Cook,38,1998-11-03,18,1,2011-08-24
2846,Tim,Brown,8,1979-10-06,37,1,2012-12-06
2847,Edward,Bennett,5,1982-09-17,34,1,2012-07-13
2848,Jackie,Daniels,7,1980-08-23,36,2,2012-01-15
2849,Nettie,Shields,18,1963-08-07,53,2,2004-01-04
2850,Donald,Kidd,50,1991-02-22,26,1,2015-04-27
2851,Sharon,Quinn,40,1950-08-07,66,2,2002-02-02
2852,Cynthia,Morse,11,1985-09-17,31,2,2004-11-29
2853,Michael,Pena,15,1969-06-08,47,1,2009-09-14
2854,Mark,Evans,48,1958-01-30,59,1,2003-11-13
2855,Kevin,Richardson,6,1981-11-18,35,1,2011-09-29
2856,Kent,Adams,28,1997-05-21,19,1,2010-02-13
2857,Frances,Ryan,25,1956-07-13,60,2,2000-01-13
2858,David,Mayer,8,1951-11-13,65,1,2007-12-31
2859,Ruth,Dawson,9,1968-02-17,49,2,2000-11-07
2860,Jerry,Hunter,15,1954-06-08,62,1,2010-10-10
2861,Jennifer,Aguilar,40,1990-07-27,26,2,2011-09-14
2862,Albert,Patterson,27,1955-10-29,61,1,2014-10-16
2863,Marco,Nelson,17,1950-12-20,66,1,2012-08-14
2864,Mary,Martin,12,1982-10-04,34,2,2004-03-11
2865,Bertha,Jackson,31,1979-12-09,37,2,2013-03-28
2866,Anna,Long,40,1977-10-08,39,2,2006-11-01
2867,Florence,Brown,3,1955-07-14,61,2,2013-07-05
2868,Melissa,Nelson,14,1982-12-13,34,2,2004-04-06
2869,Willard,Burton,19,1955-11-17,61,1,2003-07-16
2870,Dennis,Brown,6,1992-03-15,24,1,2008-04-05
2871,Josephine,Gonzalez,44,1971-05-17,45,2,2013-11-08
2872,Kelly,Brown,17,1967-06-12,49,2,2013-04-16
2873,Deborah,Johnson,1,2002-03-22,14,2,2014-04-09
2874,Kenneth,Knight,47,1967-06-22,49,1,2002-12-06
2875,James,Carlson,14,1992-02-20,25,1,2004-11-10
2876,Charles,Cruz,41,1987-11-01,29,1,2010-09-07
2877,Kevin,Garcia,17,2001-01-17,16,1,2012-06-13
2878,Anna,Stewart,19,1999-10-19,17,2,2009-12-13
2879,Kimberly,Davis,17,1968-04-25,48,2,2003-12-20
2880,Ryan,Hudson,29,1974-12-18,42,1,2006-03-25
2881,Tamara,Sanchez,48,1951-03-06,66,2,2005-11-01
2882,Roger,Ramirez,10,1957-08-21,59,1,2014-06-30
2883,Douglas,Alvarez,7,1998-06-22,18,1,2014-05-02
2884,Belinda,Ortega,25,1966-02-13,51,2,2011-08-17
2885,Emma,Jimenez,45,1996-10-13,20,2,2014-05-03
2886,Betty,Goodman,41,1960-11-05,56,2,2006-12-17
2887,Rosa,Kelley,2,1950-11-19,66,2,2008-09-11
2888,Gregory,Collins,2,1958-10-16,58,1,2009-08-10
2889,Martin,Johnson,46,1956-04-03,60,1,2013-01-19
2890,Amy,Williams,6,1993-02-09,24,2,2007-05-21
2891,Mary,Swanson,29,1960-05-08,56,2,2006-06-02
2892,Edwin,Cox,34,2003-06-07,13,1,2013-05-18
2893,Clifton,Erickson,14,1991-03-09,25,1,2011-12-27
2894,Jennie,Daniels,38,1950-09-23,66,2,2010-05-05
2895,Darlene,Chang,1,1980-02-04,37,2,2006-09-24
2896,Mark,Horton,42,1969-10-01,47,1,2015-10-15
2897,Scottie,Smith,46,1979-01-18,38,1,2015-12-27
2898,Donald,Perez,3,1958-08-22,58,1,2004-08-11
2899,Scott,Jones,46,1988-06-20,28,1,2003-08-12
2900,Morgan,West,8,1963-05-08,53,2,2009-03-30
2901,Kenneth,Walker,16,1962-03-18,54,1,2001-11-14
2902,Gary,Cook,35,2004-09-15,12,1,2015-03-10
2903,Jean,Jackson,36,2003-12-10,13,2,2014-09-24
2904,Essie,Farley,13,1976-06-24,40,2,2002-06-12
2905,Sonia,Mann,10,1972-03-07,44,2,2012-05-06
2906,David,Garcia,49,1952-10-30,64,1,2011-11-09
2907,Douglas,Jones,31,1951-09-01,65,1,2006-10-19
2908,Mattie,Thompson,20,1969-03-02,48,2,2007-02-08
2909,Edward,Powers,7,1955-06-29,61,1,2007-08-12
2910,Catherine,Johnson,7,1986-09-09,30,2,2010-12-01
2911,James,Noel,15,1971-01-17,46,1,2009-04-11
2912,Lowell,Richards,5,1967-02-24,50,1,2004-06-27
2913,Margaret,Sandoval,22,1986-06-17,30,2,2000-10-11
2914,Sharon,Brown,6,1984-04-21,32,2,2007-10-06
2915,Daisy,Rodriguez,9,1979-11-30,37,2,2012-06-21
2916,Darrell,Ferguson,3,1960-04-23,56,1,2015-01-08
2917,Christine,Short,11,1956-01-13,61,2,2010-12-10
2918,George,Richardson,13,1995-01-08,22,1,2012-07-14
2919,Cynthia,Spencer,28,1968-04-02,48,2,2010-05-23
2920,Alice,Shaw,2,1977-09-06,39,2,2011-02-10
2921,Harry,Howard,48,1978-06-29,38,1,2006-04-23
2922,Donnie,Anderson,21,2001-07-12,15,1,2011-11-25
2923,Marcia,Williams,34,2004-09-06,12,2,2015-05-15
2924,John,Price,7,2003-07-13,13,1,2015-08-10
2925,Marie,Martin,47,1959-04-09,57,2,2007-06-12
2926,Monica,Jones,19,1967-04-18,49,2,2003-02-26
2927,Francis,Walker,29,1963-06-29,53,1,2014-08-20
2928,Jolene,Abbott,33,1959-11-26,57,2,2010-05-01
2929,Joseph,Richards,17,1960-06-23,56,1,2012-05-20
2930,Charlotte,Smith,17,2001-02-13,16,2,2012-03-22
2931,Barbara,Terrell,30,2003-12-31,13,2,2014-04-29
2932,Tyrone,Garcia,44,1979-07-07,37,1,2008-05-28
2933,Yolanda,Frazier,27,1954-02-23,63,2,2003-05-05
2934,Patrick,Price,19,1965-11-02,51,1,2007-11-29
2935,Fernando,Williams,5,2001-01-25,16,1,2015-04-08
2936,Sylvia,Pruitt,36,1981-11-28,35,2,2013-03-11
2937,Reginald,Miller,21,1975-02-11,42,1,2010-05-23
2938,Terry,Anderson,31,2002-09-26,14,1,2012-12-14
2939,Jim,Carver,37,2002-07-17,14,1,2012-10-01
2940,Edmond,Zamora,39,1999-01-11,18,1,2010-10-24
2941,Sylvia,Riggs,1,1977-06-15,39,2,2000-01-19
2942,Avery,Munoz,20,1957-07-30,59,1,2007-05-15
2943,Jose,Cline,14,2001-01-18,16,1,2014-01-22
2944,Sergio,Torres,34,2000-05-24,16,1,2011-04-15
2945,Sharon,Cole,19,1968-10-09,48,2,2001-04-11
2946,Melanie,Parker,11,1988-03-24,28,2,2010-03-31
2947,Anita,Dominguez,17,1993-02-06,24,2,2015-11-06
2948,Arthur,Taylor,16,1992-10-28,24,1,2014-05-06
2949,Edwin,Porter,32,2003-01-17,14,1,2013-09-17
2950,Stephen,Santos,39,1973-02-15,44,1,2008-08-09
2951,Jeffrey,Snyder,29,1987-08-03,29,1,2010-02-21
2952,John,Branch,35,1999-08-23,17,1,2015-03-03
2953,Gregg,Rose,48,1955-03-27,61,1,2007-05-18
2954,Holly,Lopez,49,2001-08-29,15,2,2014-07-01
2955,Jerry,Cunningham,7,2002-07-05,14,1,2015-09-19
2956,Kevin,Jackson,9,1976-01-03,41,1,2013-10-12
2957,Albert,Patton,32,1969-05-11,47,1,2005-10-24
2958,Mark,Alvarez,9,1986-02-24,31,1,2000-08-29
2959,Edna,Cain,2,1975-05-02,41,2,2013-07-30
2960,Daniel,Erickson,30,1965-09-02,51,1,2003-07-15
2961,Eric,Merritt,17,1991-04-22,25,1,2001-11-12
2962,Gary,Ballard,25,1969-02-02,48,1,2014-03-02
2963,Diana,Steele,2,1970-08-30,46,2,2008-05-28
2964,Nadine,Mcintosh,12,1964-02-07,53,2,2007-04-28
2965,Craig,Wilson,13,1999-10-04,17,1,2013-06-02
2966,Kristy,Clark,47,2004-12-07,12,2,2015-08-18
2967,Jennifer,Collins,20,1994-12-02,22,2,2006-03-06
2968,Adriana,Page,19,1978-01-15,39,2,2011-05-08
2969,Elizabeth,Nelson,42,1971-10-24,45,2,2002-11-10
2970,Kenneth,Burke,28,1957-07-14,59,1,2000-11-08
2971,Barbara,Miller,37,1998-02-03,19,2,2014-03-10
2972,Jocelyn,Morgan,17,1950-07-03,66,2,2005-10-07
2973,Mason,Rodriguez,1,1969-07-02,47,1,2013-12-25
2974,Donald,Marshall,13,1950-05-22,66,1,2014-04-24
2975,Glen,Dean,29,1950-06-29,66,1,2003-06-24
2976,Margaret,Townsend,22,1950-02-18,67,2,2013-02-08
2977,Cynthia,White,32,1976-05-03,40,2,2002-12-05
2978,Timothy,Lewis,17,1992-09-07,24,1,2007-06-11
2979,Adam,King,11,1963-07-26,53,1,2008-04-15
2980,Walter,Herring,29,2002-06-02,14,1,2013-01-16
2981,Douglas,Sanders,47,1979-05-17,37,1,2006-05-10
2982,John,Bennett,12,1985-06-03,31,1,2013-11-26
2983,Jesse,Shaffer,48,1992-06-10,24,1,2008-11-29
2984,Gale,Harris,13,1966-09-24,50,1,2009-12-17
2985,Alex,Anderson,45,1982-09-25,34,1,2008-04-09
2986,Tonya,Little,37,1993-08-01,23,2,2004-09-02
2987,Leah,Price,40,1988-08-10,28,2,2014-02-07
2988,Ana,Warren,10,1954-04-20,62,2,2008-07-07
2989,Linda,Brown,30,1954-09-15,62,2,2014-12-14
2990,Margarita,Phillips,39,2003-03-12,13,2,2014-12-04
2991,Alice,Russell,31,1963-09-05,53,2,2009-02-09
2992,John,Guy,42,1968-12-24,48,1,2013-09-30
2993,Jeanne,Warner,1,1982-10-07,34,2,2004-09-02
2994,Aida,Patterson,32,1959-02-04,58,2,2009-09-05
2995,Kathleen,Cannon,40,1995-02-02,22,2,2009-07-18
2996,Leslie,Kelly,27,1982-11-24,34,1,2013-01-15
2997,Kimberly,King,7,1963-02-27,54,2,2011-01-02
2998,Linda,Brown,9,1959-11-14,57,2,2007-04-11
2999,Erin,Vasquez,11,1982-01-28,35,2,2005-07-16
3000,Rene,Beard,34,2000-04-07,16,2,2013-01-26
3001,Armando,Mcneil,4,1976-01-26,41,1,2007-04-18
3002,Carmela,Richardson,18,1996-09-26,20,2,2006-07-30
3003,Thomas,Cannon,22,1992-08-15,24,1,2005-08-17
3004,Orlando,Sanchez,8,1952-03-04,65,1,2013-06-14
3005,Michael,Jackson,10,1981-08-06,35,1,2000-02-15
3006,Lisa,Rivera,7,1971-01-11,46,2,2009-05-30
3007,Lisa,Mitchell,4,1962-02-09,55,2,2000-08-20
3008,Tyler,Simon,42,1985-11-03,31,1,2003-04-10
3009,Vicky,Jenkins,9,1994-09-12,22,2,2005-02-02
3010,Norberto,Caldwell,15,1990-06-07,26,1,2005-11-24
3011,Jose,Stanley,32,1967-02-11,50,1,2014-07-20
3012,Carol,Aguilar,3,1969-07-04,47,2,2002-04-26
3013,Kellie,Wolfe,24,1967-01-03,50,2,2010-12-11
3014,Doug,Thomas,7,1952-02-07,65,1,2002-03-05
3015,Timothy,Harris,19,1971-02-09,46,1,2005-05-21
3016,Christopher,Smith,3,1960-07-22,56,1,2010-09-27
3017,Kari,Sharp,35,1979-11-22,37,2,2001-06-02
3018,Frank,Roberts,14,1977-02-24,40,1,2004-04-28
3019,Helen,Ball,46,1971-06-11,45,2,2008-11-05
3020,Mayra,Ramos,7,1965-04-30,51,2,2011-01-30
3021,Doris,Rivera,7,1998-02-01,19,2,2009-02-09
3022,Curtis,Martinez,33,1955-03-28,61,1,2004-02-11
3023,Kimberly,Smith,30,1979-12-01,37,2,2009-07-15
3024,Brenda,Byrd,31,1954-08-26,62,2,2014-11-02
3025,Phyllis,Beck,28,1970-07-23,46,2,2001-08-02
3026,Johnny,Randall,34,1994-08-20,22,1,2013-01-13
3027,David,Turner,31,1977-02-12,40,1,2001-02-18
3028,Jeremy,Johnson,6,1970-12-08,46,1,2009-02-23
3029,Melissa,Morgan,46,1984-10-12,32,2,2002-03-29
3030,Jane,Wilson,48,1969-10-01,47,2,2013-05-20
3031,Michael,Johnson,29,1957-04-07,59,1,2014-11-28
3032,Marie,Carlson,6,2003-09-09,13,2,2014-06-15
3033,Noel,Reed,28,1957-05-05,59,1,2005-04-12
3034,Jeff,Miller,48,1965-09-15,51,1,2001-05-13
3035,Jack,Hoffman,10,1956-08-31,60,1,2003-09-04
