id,first_name,last_name,state,birthday,age,gender,acct_created_date
60,Jack,Davis,VT,1961-05-16,55,M,2005-07-25
123,Brian,Wilcox,VT,1989-02-11,28,M,2001-03-01
230,Gerald,Smith,VT,1993-04-24,23,M,2015-11-06
344,William,Harris,VT,1954-02-18,63,M,2005-12-25
575,Julio,Nichols,VT,1965-05-30,51,M,2002-05-16
877,Harold,King,VT,1956-09-29,60,M,2000-03-09
4,Robert,Workman,VA,1954-08-02,62,M,2002-07-17
70,Ed,Bell,VA,1973-11-02,43,M,2004-01-18
86,Charles,Morales,VA,1988-08-29,28,M,2000-03-05
154,Anthony,Browning,VA,1979-02-12,38,M,2004-07-31
221,Bret,Bird,VA,1993-05-31,23,M,2013-12-25
261,Hiram,Page,VA,1983-11-24,33,M,2004-03-04
307,Mark,Leonard,VA,1972-10-30,44,M,2010-03-04
416,Jimmie,Lester,VA,1979-01-13,38,M,2013-07-24
480,Guillermo,Smith,VA,1973-11-16,43,M,2014-05-24
481,Eugene,Gonzalez,VA,1989-01-20,28,M,2010-04-06
518,Claudio,Morgan,VA,1982-12-03,34,M,2007-01-29
630,Robert,Hernandez,VA,1974-07-01,42,M,2003-09-19
780,James,Johnson,VA,1953-04-25,63,M,2010-05-27
859,Daniel,Arnold,VA,1989-07-29,27,M,2000-01-04
981,Gary,Lowery,VA,1989-08-31,27,M,2003-11-30
990,Manuel,Wyatt,VA,1985-03-09,31,M,2013-04-16
8,Eric,Ferrell,WA,1954-10-03,62,M,2001-12-19
59,Thomas,Harrison,WA,1973-01-20,44,M,2004-12-02
91,James,Hall,WA,1960-04-25,56,M,2007-08-17
138,Jeffrey,Gonzalez,WA,1970-10-01,46,M,2002-04-14
277,Paul,Murphy,WA,1961-05-23,55,M,2001-04-18
284,Robert,Johnson,WA,1957-03-29,59,M,2007-04-27
401,Brian,Turner,WA,1974-07-20,42,M,2008-07-14
707,Ross,Berry,WA,1967-07-26,49,M,2003-11-16
744,Trey,Gray,WA,1957-08-22,59,M,2010-09-24
759,Orlando,Davis,WA,1974-12-06,42,M,2014-03-28
777,Jeffrey,Tate,WA,1986-11-05,30,M,2006-05-11
831,Charles,Klein,WA,1977-09-26,39,M,2013-08-06
845,Timothy,Ramirez,WA,1962-06-04,54,M,2001-06-11
69,Michael,Guthrie,WV,1951-10-11,65,M,2006-05-19
110,David,Greene,WV,1976-12-15,40,M,2004-08-16
146,Lee,Morales,WV,1961-02-17,56,M,2004-02-16
174,John,Lewis,WV,1997-06-10,19,M,2012-07-17
255,David,Miller,WV,1967-08-21,49,M,2007-03-24
378,Robert,Walker,WV,1976-06-13,40,M,2007-04-23
534,Phillip,Mills,WV,1951-07-30,65,M,2000-09-01
591,Glen,Myers,WV,1957-12-10,59,M,2002-01-17
689,Allan,Mcgee,WV,1959-05-01,57,M,2003-08-19
738,Rodger,Pacheco,WV,1962-01-29,55,M,2004-01-06
969,Bobby,Wilson,WV,1953-08-15,63,M,2015-02-04
992,Henry,Brown,WV,1970-06-19,46,M,2007-02-05
51,Patrick,Rios,WI,1983-09-19,33,M,2008-04-27
162,Jon,Clark,WI,1983-11-14,33,M,2012-08-24
588,Jason,Lopez,WI,1965-04-13,51,M,2003-11-01
792,William,Stevens,WI,1980-11-20,36,M,2010-07-30
111,Tommie,Hogan,WY,1971-10-19,45,M,2007-01-25
118,Chester,Atkins,WY,1995-01-17,22,M,2011-03-18
387,Rick,Kirby,WY,1950-01-25,67,M,2008-07-23
410,Angelo,Smith,WY,1983-12-31,33,M,2003-02-14
439,Gordon,Robinson,WY,1976-09-26,40,M,2011-08-25
459,Thomas,Sargent,WY,1967-08-03,49,M,2003-09-20
519,Richard,Clark,WY,1985-06-29,31,M,2010-08-29
619,Gary,Young,WY,1974-08-13,42,M,2009-11-18
629,Steven,Olson,WY,1957-11-21,59,M,2003-03-29
809,James,Glover,WY,1954-03-28,62,M,2002-01-04
828,Archie,Bennett,WY,2000-07-10,16,M,2014-08-30
884,Christopher,Baker,WY,1958-08-09,58,M,2001-08-21
933,Benjamin,Chan,WY,1983-05-23,33,M,2003-06-16
160,Elizabeth,Gonzalez,AL,1950-04-21,66,F,2012-06-04
220,Bernice,Young,AL,1978-12-30,38,F,2014-06-15
265,Lucy,Bernard,AL,1952-06-22,64,F,2012-12-13
471,Carol,Bowman,AL,1994-08-09,22,F,2015-02-02
495,Sarah,Gordon,AL,1978-02-12,39,F,2011-11-24
502,Mary,Kelley,AL,1997-07-24,19,F,2007-04-28
572,Rebecca,Rich,AL,1996-03-19,20,F,2009-07-13
628,Linda,Carney,AL,1986-03-17,30,F,2015-03-04
847,Lisa,Martinez,AL,1970-11-14,46,F,2004-12-05
901,Danielle,Gates,AL,1993-06-28,23,F,2012-11-05
927,Dana,Baldwin,AL,1964-05-02,52,F,2006-08-06
13,Michele,Montgomery,AK,1995-08-02,21,F,2007-10-26
49,Linda,Reid,AK,1980-04-28,36,F,2006-02-13
252,Helen,Mullins,AK,1966-12-16,50,F,2014-02-28
359,Charlene,Carroll,AK,2002-06-11,14,F,2012-05-13
364,Earnestine,Scott,AK,1964-12-30,52,F,2002-07-05
381,Helen,Newman,AK,1961-07-03,55,F,2012-10-17
443,Willie,Camacho,AK,1972-10-07,44,F,2007-11-06
524,Gertrude,Vinson,AK,1982-12-28,34,F,2009-10-16
535,Gladys,Allen,AK,1989-03-20,27,F,2005-05-03
613,Betty,Dixon,AK,1976-10-13,40,F,2006-12-10
645,Helen,Reid,AK,1956-12-06,60,F,2015-01-17
761,Janette,Bates,AK,2004-10-12,12,F,2014-06-21
984,Karin,Stephens,AK,1972-04-13,44,F,2008-07-26
98,Guadalupe,Scott,AZ,1979-04-12,37,F,2001-02-06
140,Stephanie,Craig,AZ,1987-02-10,30,F,2009-04-18
173,Elizabeth,James,AZ,1994-01-13,23,F,2004-10-30
216,Tracey,Jones,AZ,1972-01-11,45,F,2001-12-11
240,Carol,Burris,AZ,1952-07-07,64,F,2006-05-13
295,Debra,West,AZ,1997-05-03,19,F,2009-12-14
352,Patricia,Jacobs,AZ,1994-04-18,22,F,2014-01-18
509,Janice,Gilbert,AZ,1972-03-27,44,F,2000-02-16
606,Katherine,Moore,AZ,1983-09-16,33,F,2001-05-30
610,Sherry,Arnold,AZ,1951-06-09,65,F,2009-02-16
636,Sarah,Maxwell,AZ,1983-05-01,33,F,2013-11-03
674,Beverly,Hill,AZ,1980-07-25,36,F,2006-11-19
694,Denise,Beard,AZ,1950-11-10,66,F,2011-03-24
696,Joyce,Johnson,AZ,1973-03-22,43,F,2004-01-21
709,Dana,Martin,AZ,1966-03-13,50,F,2000-01-12
710,Sylvia,Davis,AZ,1961-12-27,55,F,2006-09-13
758,Alana,Bradshaw,AZ,1962-05-01,54,F,2000-09-23
850,Barbara,Gibson,AZ,1987-08-31,29,F,2011-04-27
870,Christina,Mullen,AZ,1994-08-28,22,F,2015-05-23
195,Angela,Goodwin,AR,1969-07-01,47,F,2010-07-20
225,Andrea,Albert,AR,1999-07-01,17,F,2012-11-17
244,Nina,Hall,AR,1987-05-12,29,F,2012-07-15
256,Margery,Clayton,AR,1996-10-12,20,F,2014-11-15
305,Amber,Alvarado,AR,1951-04-20,65,F,2011-03-14
394,Tracy,Cherry,AR,1973-01-25,44,F,2005-02-13
399,Judy,Henry,AR,1957-11-15,59,F,2004-12-07
589,Susan,Ward,AR,1965-07-05,51,F,2012-07-12
651,Mary,Gutierrez,AR,1957-03-10,59,F,2013-08-25
82,Amy,Roach,CA,1952-12-17,64,F,2012-12-24
179,Maria,Bailey,CA,1991-03-30,25,F,2011-08-30
251,Katherine,Jones,CA,1981-08-23,35,F,2003-07-17
319,Dana,Campbell,CA,1990-11-13,26,F,2013-09-24
343,Anna,Serrano,CA,1961-02-16,56,F,2000-09-18
365,Lynne,Murphy,CA,1958-08-19,58,F,2015-01-05
592,Sadie,Dickerson,CA,2003-03-28,13,F,2015-04-07
786,Ruby,Hernandez,CA,1954-11-12,62,F,2008-04-08
789,Ada,Joyner,CA,1975-08-09,41,F,2013-03-19
923,Cindy,Moreno,CA,1968-04-16,48,F,2007-06-16
942,Brenda,Miller,CA,1988-01-03,29,F,2008-01-19
17,Elizabeth,Garcia,CO,1969-08-26,47,F,2010-10-26
64,Ava,Davis,CO,1991-02-14,26,F,2007-04-26
129,Sherry,Harris,CO,1993-03-24,23,F,2011-11-04
372,Brittany,O'neil,CO,1997-10-18,19,F,2015-11-27
423,Yolanda,Hickman,CO,1971-01-10,46,F,2005-05-15
494,Mary,Rogers,CO,1977-04-20,39,F,2010-09-19
647,Edith,Sims,CO,1978-08-17,38,F,2010-07-11
864,Elisa,Baird,CO,1977-03-14,39,F,2000-07-09
866,Helen,Freeman,CO,1953-02-20,64,F,2003-05-15
243,Constance,Craig,CT,1954-04-05,62,F,2009-12-18
271,Charlotte,Powell,CT,1961-06-09,55,F,2003-06-19
315,Ellen,Hernandez,CT,1980-06-22,36,F,2015-04-05
703,Regina,Hernandez,CT,1992-10-02,24,F,2012-11-30
739,Debra,Simmons,CT,1985-12-29,31,F,2004-10-11
882,Betty,Jones,CT,1992-05-26,24,F,2010-06-28
952,Karen,Puckett,CT,1997-08-29,19,F,2013-07-28
963,Leslie,Norman,CT,1955-11-14,61,F,2010-06-21
982,Nancy,Estes,CT,1984-03-02,33,F,2011-08-16
29,Lillian,Watts,DE,1968-07-05,48,F,2011-04-16
163,Olga,Reyes,DE,1970-03-20,46,F,2015-04-26
478,Lucia,Bradshaw,DE,1992-04-26,24,F,2006-10-18
525,Kimberly,Edwards,DE,1952-07-31,64,F,2000-08-04
135,Beverly,Walsh,FL,1954-03-23,62,F,2008-08-26
156,Wilma,Lewis,FL,1969-02-08,48,F,2013-09-22
274,Nancy,Flores,FL,2000-03-14,16,F,2011-09-02
447,Tommie,Sanchez,FL,1991-06-05,25,F,2008-08-16
825,Juanita,Mcdaniel,FL,1985-01-31,32,F,2007-11-06
863,Cheryl,Reynolds,FL,2000-02-15,17,F,2014-03-29
90,Louise,Burke,GA,1980-03-19,36,F,2011-12-23
232,Patricia,Sanchez,GA,1981-09-13,35,F,2000-01-10
422,Marissa,Hall,GA,1984-12-24,32,F,2001-01-05
446,Florence,Roberts,GA,1960-02-05,57,F,2015-05-04
529,Kerri,Huffman,GA,1975-09-30,41,F,2003-04-11
564,Jillian,Hawkins,GA,1987-05-19,29,F,2006-03-02
700,Mary,Cortez,GA,1985-06-29,31,F,2009-12-25
760,Jean,Rich,GA,1998-07-26,18,F,2014-01-01
964,Michelle,Rogers,GA,1969-04-02,47,F,2005-04-09
5,Judy,Fleming,HI,1988-03-12,28,F,2007-11-03
130,Gladys,Campbell,HI,1976-05-08,40,F,2012-09-25
147,Sarah,Stone,HI,1967-12-23,49,F,2006-02-23
206,Irma,Smith,HI,1955-07-11,61,F,2007-12-17
254,Mary,Franklin,HI,1996-04-06,20,F,2008-03-15
327,Renee,Nichols,HI,1988-03-28,28,F,2006-07-07
391,Marlene,Fuller,HI,1983-06-06,33,F,2002-06-27
454,Grace,Gordon,HI,1988-05-13,28,F,2010-10-11
570,Elizabeth,Middleton,HI,1978-12-31,38,F,2015-01-29
579,Linda,Kim,HI,1996-04-08,20,F,2007-05-24
776,Molly,Henderson,HI,1969-01-11,48,F,2005-10-14
827,Juanita,Walker,HI,1973-01-06,44,F,2000-12-29
911,Misty,Parrish,HI,1970-08-16,46,F,2001-11-22
916,Donna,Bates,HI,1956-03-29,60,F,2010-06-18
142,Jane,Adams,ID,2003-02-05,14,F,2015-06-30
189,Elizabeth,Benson,ID,1999-06-15,17,F,2014-01-30
286,Amy,Davis,ID,1965-12-15,51,F,2003-09-16
318,Ida,Jones,ID,1985-09-26,31,F,2006-10-25
350,Eleanor,Miller,ID,1995-02-25,22,F,2012-12-18
531,Grace,Phillips,ID,1976-08-15,40,F,2015-12-11
676,Sarah,Clark,ID,1973-02-18,44,F,2013-12-17
746,Catherine,Martinez,ID,1964-09-18,52,F,2013-10-21
889,Alice,Pruitt,ID,2001-11-13,15,F,2014-08-09
922,Evelyn,Miranda,ID,1997-04-14,19,F,2008-08-09
330,Mary,Santos,IL,2002-05-19,14,F,2012-11-20
450,Edna,Murray,IL,1997-04-03,19,F,2011-08-14
484,Vicki,Cohen,IL,1976-06-19,40,F,2007-11-11
617,Alice,O'donnell,IL,1977-07-06,39,F,2000-08-16
920,Pamela,Hall,IL,1975-08-05,41,F,2000-04-18
944,Irma,O'brien,IL,1984-06-23,32,F,2013-10-01
971,Tina,Booth,IL,1958-02-08,59,F,2013-12-25
978,Teresa,Clements,IL,1971-06-04,45,F,2009-12-10
983,Laura,Mitchell,IL,1995-08-04,21,F,2014-09-16
77,Ronda,Walsh,IN,1961-04-26,55,F,2002-10-26
231,Nicole,Hardy,IN,1981-04-18,35,F,2005-10-31
329,Blanche,Massey,IN,1959-06-11,57,F,2013-05-01
346,Joan,Whitehead,IN,1955-11-05,61,F,2001-01-15
405,Jeanette,Warren,IN,1980-12-02,36,F,2006-05-01
491,Denise,Key,IN,1983-11-05,33,F,2000-12-13
520,Rebecca,Myers,IN,1976-03-19,40,F,2006-02-12
555,Melinda,Owens,IN,1965-10-31,51,F,2004-03-04
602,Judith,Johnson,IN,1979-09-01,37,F,2006-10-18
627,Jane,Williams,IN,1967-09-10,49,F,2008-03-23
712,Lesley,White,IN,1963-01-13,54,F,2011-09-11
741,Naomi,Lyons,IN,1956-07-12,60,F,2000-07-04
902,Diana,Ferguson,IN,1990-11-13,26,F,2013-01-10
948,Maryann,Myers,IN,1966-06-12,50,F,2012-06-25
979,Mildred,Valdez,IN,1981-10-29,35,F,2006-07-22
987,Helen,Andrews,IN,1981-04-10,35,F,2006-03-28
3,Heather,Charles,IA,2002-02-15,15,F,2014-12-01
67,Maria,Johnson,IA,1998-02-09,19,F,2010-02-01
102,Consuelo,Green,IA,1950-07-03,66,F,2008-07-12
117,Doris,Sanders,IA,1971-05-27,45,F,2005-03-31
196,Dorothy,Lester,IA,1954-10-05,62,F,2005-01-04
280,Mary,Mcmillan,IA,1985-02-24,32,F,2008-06-21
437,Tamara,Reed,IA,1974-04-22,42,F,2009-11-15
532,Jeanine,Lee,IA,1974-05-04,42,F,2014-09-26
692,Mary,Stanley,IA,1962-03-12,54,F,2013-04-26
766,Jill,Wright,IA,1975-09-22,41,F,2008-08-04
24,Karla,Schneider,KS,1951-04-20,65,F,2006-10-17
33,Donna,Foster,KS,1974-10-18,42,F,2001-04-17
44,Joanne,Myers,KS,1990-01-21,27,F,2001-06-02
375,Rosa,Craig,KS,1959-08-26,57,F,2012-05-23
505,Jane,Jennings,KS,1996-12-04,20,F,2009-03-19
508,Ruth,Martinez,KS,2002-03-19,14,F,2015-03-02
523,Elena,Sweeney,KS,1962-04-06,54,F,2008-08-23
573,Beverly,Rogers,KS,1989-03-15,27,F,2013-12-27
622,Rita,White,KS,1986-01-01,31,F,2012-11-05
663,Cherie,Wilson,KS,1964-08-27,52,F,2012-05-22
74,Sally,Moore,KY,1977-05-29,39,F,2003-07-21
228,Suzanne,Conner,KY,1956-12-31,60,F,2009-02-22
293,Jenna,Randolph,KY,1962-10-02,54,F,2003-11-08
328,Pamela,Barnett,KY,1957-01-23,60,F,2009-12-10
417,Gloria,Cobb,KY,1956-05-31,60,F,2002-11-12
427,Marcia,Jensen,KY,1950-10-18,66,F,2013-09-18
612,Sheryl,Johnson,KY,1990-02-04,27,F,2000-08-25
895,Tanisha,Odom,KY,1979-09-30,37,F,2004-01-15
931,Sharon,Schultz,KY,1963-03-30,53,F,2002-08-31
972,Holly,Larson,KY,1962-06-24,54,F,2008-04-04
133,Dorothy,Ortiz,LA,1968-05-10,48,F,2001-04-28
223,Margaret,Martin,LA,1990-07-27,26,F,2010-08-20
462,Joann,Floyd,LA,1978-12-03,38,F,2013-11-22
493,Shirley,Johnson,LA,1969-09-21,47,F,2014-01-02
664,Thelma,Williams,LA,1962-04-15,54,F,2006-07-23
666,Tina,Chavez,LA,1982-04-17,34,F,2014-01-14
892,Mary,Boone,LA,1993-07-07,23,F,2009-02-11
965,Catalina,Brown,LA,1953-07-16,63,F,2002-12-28
45,Holly,Gibson,ME,1995-11-09,21,F,2013-10-14
165,Karen,Whitley,ME,1991-11-25,25,F,2008-05-30
385,Pam,Stevens,ME,2004-01-28,13,F,2015-07-31
487,Grace,May,ME,1961-07-15,55,F,2006-02-07
507,Betsy,Carr,ME,1962-08-14,54,F,2011-08-08
537,Tracy,Raymond,ME,1971-01-25,46,F,2011-10-03
545,Mary,Graves,ME,1988-07-20,28,F,2003-08-13
634,Helen,Webb,ME,1959-01-06,58,F,2002-06-26
672,Shanna,Gonzalez,ME,1964-10-03,52,F,2013-09-09
719,Vickie,Lee,ME,1980-09-14,36,F,2004-11-07
815,Claudette,Mitchell,ME,1954-01-14,63,F,2004-06-16
22,Ellen,Moore,MD,1970-10-05,46,F,2008-11-26
26,Johnnie,Thompson,MD,1961-09-27,55,F,2013-06-05
62,Carolyn,Conley,MD,1977-06-18,39,F,2012-04-21
161,Nancy,Hernandez,MD,1997-09-28,19,F,2010-11-03
521,Helen,Cole,MD,1977-03-05,40,F,2015-05-05
788,Kerry,Martin,MD,1999-11-01,17,F,2012-11-10
820,Stephanie,Carter,MD,1989-12-07,27,F,2011-06-16
907,Shelia,Kirk,MD,1957-04-25,59,F,2003-01-06
945,Dawn,Fry,MD,2004-01-29,13,F,2015-09-25
21,Susan,Avery,MA,1973-10-29,43,F,2012-01-18
93,Rosemarie,Williams,MA,1964-10-27,52,F,2000-12-09
105,Teresa,Richards,MA,1950-06-21,66,F,2005-01-16
169,Christina,Schwartz,MA,1975-01-15,42,F,2012-12-28
184,Robin,Williams,MA,1972-03-09,44,F,2012-11-10
193,Sandra,Carney,MA,1979-05-17,37,F,2000-03-15
393,Patricia,Rivera,MA,1971-01-20,46,F,2012-08-26
465,Teresa,Graham,MA,1953-03-11,63,F,2005-07-18
466,Janet,Solis,MA,1994-08-03,22,F,2004-11-29
528,Angela,Smith,MA,2004-04-17,12,F,2015-06-24
621,Wanda,Harper,MA,2003-08-02,13,F,2014-02-26
640,Margie,Thomas,MA,1976-01-07,41,F,2008-05-25
673,Kimberly,Landry,MA,1954-11-08,62,F,2006-04-23
875,Marlene,Reynolds,MA,2004-12-13,12,F,2015-03-10
145,Judy,Pugh,MI,1951-02-20,66,F,2003-07-22
217,Rebecca,Lester,MI,1977-01-12,40,F,2009-11-05
406,Jennifer,Rodriguez,MI,1999-06-21,17,F,2011-01-01
433,Jamie,Jones,MI,1955-05-25,61,F,2009-07-13
468,Juanita,Castillo,MI,1985-11-09,31,F,2012-12-30
470,Julie,Smith,MI,1956-01-16,61,F,2014-07-28
547,Nicole,Carroll,MI,1998-04-22,18,F,2011-12-14
608,Yolanda,Hall,MI,1989-04-01,27,F,2000-02-23
756,Donna,Haney,MI,1953-02-17,64,F,2013-04-16
817,Polly,Lee,MI,1974-10-14,42,F,2014-06-09
936,Ashley,Young,MI,1978-04-04,38,F,2003-03-24
108,Rebecca,Williams,MN,1981-05-01,35,F,2009-07-18
126,Lucile,Parker,MN,1969-09-05,47,F,2006-12-09
178,Bridget,Chase,MN,1986-11-12,30,F,2009-08-31
239,Eleanor,Perez,MN,1982-09-12,34,F,2007-04-11
294,Jacqueline,Mckinney,MN,2000-08-15,16,F,2014-11-15
486,Debra,Mccarthy,MN,1960-02-25,57,F,2000-02-11
639,Susan,Lewis,MN,1993-10-01,23,F,2013-08-28
851,Karina,Wood,MN,1984-12-09,32,F,2014-09-29
959,Christine,Carter,MN,1980-10-25,36,F,2000-10-20
56,Heather,Burnett,MS,1951-06-19,65,F,2011-11-07
136,Stacy,Smith,MS,1968-10-15,48,F,2010-08-20
348,Alicia,Cruz,MS,1977-03-02,40,F,2012-01-14
357,Janie,Johnson,MS,1989-01-13,28,F,2003-11-25
362,Rose,Weiss,MS,1962-07-04,54,F,2013-04-21
373,Tanya,Rodriguez,MS,1981-03-31,35,F,2005-10-03
457,Cheryl,Bryant,MS,1952-05-24,64,F,2005-03-25
496,Joanna,Smith,MS,1987-05-25,29,F,2012-07-02
515,Michelle,Mitchell,MS,1951-09-17,65,F,2015-02-17
577,Joanne,Brown,MS,1991-06-19,25,F,2003-05-10
590,Rita,Mcdaniel,MS,1956-11-08,60,F,2013-01-01
659,Krystal,Elliott,MS,2003-01-04,14,F,2015-02-01
698,Louise,White,MS,2001-09-10,15,F,2011-11-04
726,Annette,Johnson,MS,1954-03-11,62,F,2000-10-19
735,Grace,Henderson,MS,1954-09-02,62,F,2014-10-27
768,Angeline,Randolph,MS,1983-02-13,34,F,2012-05-23
334,Joanna,Martinez,MO,1982-06-03,34,F,2014-12-08
452,Jennifer,Shepard,MO,1975-05-04,41,F,2012-10-11
913,Sharon,Grant,MO,1981-09-21,35,F,2003-07-14
148,Ruth,Henderson,MT,1962-06-08,54,F,2002-03-24
176,Sue,Lara,MT,1985-10-19,31,F,2010-12-01
205,Madelyn,Mccall,MT,1957-07-16,59,F,2005-12-17
209,Margret,Burns,MT,2000-02-19,17,F,2013-03-29
270,Marcia,Wright,MT,1973-08-14,43,F,2011-09-22
290,Beverly,Moss,MT,1955-06-18,61,F,2000-11-09
432,Alicia,Nelson,MT,1954-02-04,63,F,2003-04-21
477,Amy,Perez,MT,1965-05-20,51,F,2005-01-18
513,Rachel,Lee,MT,2004-12-19,12,F,2014-04-08
765,Kathy,Phillips,MT,2002-02-22,15,F,2014-11-22
899,Veronica,Hill,MT,1997-05-28,19,F,2007-09-12
988,Pauline,Cline,MT,2004-06-30,12,F,2014-01-21
1,Kara,Jones,NE,1969-09-29,47,F,2007-07-18
27,Karen,Hickman,NE,1986-11-08,30,F,2000-03-22
32,Lindsay,Barr,NE,1993-05-12,23,F,2015-04-01
37,Karen,Greer,NE,1981-06-17,35,F,2010-06-30
368,Ida,Walters,NE,1976-09-06,40,F,2005-01-09
379,Tiffany,Hall,NE,1989-06-23,27,F,2012-07-29
860,Doris,Smith,NE,1980-01-24,37,F,2007-12-03
894,Beatrice,Stephens,NE,1970-12-25,46,F,2007-12-09
943,Margaret,Dillon,NE,1995-03-03,22,F,2011-04-04
282,Terrie,Price,NV,1966-08-08,50,F,2000-02-07
283,Denise,Williams,NV,1970-03-17,46,F,2003-02-20
303,Stephanie,Barnes,NV,1974-07-28,42,F,2002-07-08
522,Patricia,Robinson,NV,1990-01-03,27,F,2014-08-15
536,Christine,Ross,NV,1975-03-29,41,F,2010-10-12
626,Annie,Jackson,NV,1972-03-20,44,F,2014-07-28
669,Karen,Diaz,NV,1956-02-19,61,F,2006-01-10
670,Pauline,Parsons,NV,1979-11-04,37,F,2000-12-03
843,Claudette,Bryant,NV,1973-01-04,44,F,2015-11-27
999,Mary,Carter,NV,2001-02-17,16,F,2014-10-04
35,April,Curry,NH,1956-06-10,60,F,2012-05-10
143,Virginia,Yang,NH,2001-10-02,15,F,2013-01-05
269,Natalie,Sullivan,NH,1987-06-22,29,F,2012-08-29
339,Dianna,Mejia,NH,1969-07-07,47,F,2009-02-18
384,Renee,Rice,NH,1956-12-25,60,F,2004-11-22
435,Robin,Johnson,NH,1975-02-20,42,F,2005-09-14
597,Violet,Gomez,NH,1994-01-13,23,F,2015-03-28
624,Barbara,Ramirez,NH,1962-07-03,54,F,2007-10-12
662,Sharon,Hudson,NH,1967-09-27,49,F,2005-10-05
701,Becky,Taylor,NH,1980-03-02,37,F,2011-11-30
718,Gloria,Williams,NH,1967-12-04,49,F,2005-12-25
793,Melissa,Hays,NH,1987-08-10,29,F,2012-06-23
856,Lucille,Acosta,NH,1995-11-01,21,F,2005-09-27
878,Pearl,Bryan,NH,1966-11-23,50,F,2010-09-22
96,Tammy,Ratliff,NJ,1993-10-25,23,F,2015-10-15
109,Sally,Williams,NJ,1983-12-29,33,F,2009-03-09
325,Alice,Johnson,NJ,1977-07-13,39,F,2015-11-13
642,Nancy,Martin,NJ,1989-01-10,28,F,2009-07-16
649,Constance,Smith,NJ,1951-04-29,65,F,2013-04-11
655,Rosa,Hart,NJ,1960-03-24,56,F,2013-06-02
12,Ann,Gonzalez,NM,1965-04-29,51,F,2014-04-06
46,Jenny,Morgan,NM,1961-10-13,55,F,2014-12-27
164,Emily,Bernard,NM,1955-03-22,61,F,2008-05-27
198,Teresa,Taylor,NM,2002-03-02,15,F,2015-07-17
288,Shirley,Sharpe,NM,1956-09-01,60,F,2011-03-31
323,Rose,Justice,NM,1994-11-25,22,F,2007-07-26
377,Ethel,Brown,NM,1953-05-07,63,F,2006-06-12
548,Erin,Gates,NM,1950-01-12,67,F,2014-10-25
686,Victoria,Jackson,NM,1980-02-10,37,F,2009-01-18
730,Carolyn,Wood,NM,1988-05-21,28,F,2006-05-16
876,Mary,Stout,NM,2003-02-17,14,F,2015-12-21
906,Elizabeth,Church,NM,2002-04-11,14,F,2015-03-25
88,Deborah,Little,NY,1998-12-28,18,F,2013-02-16
183,Barbara,Edwards,NY,1968-10-23,48,F,2009-08-10
187,Tina,Short,NY,1968-07-28,48,F,2012-03-13
192,Gloria,Davis,NY,1992-06-09,24,F,2009-05-16
222,Melody,Cooper,NY,1978-10-09,38,F,2006-01-04
264,Beatrice,Sanford,NY,1959-06-27,57,F,2008-04-12
345,Louise,Johnson,NY,1982-06-03,34,F,2015-07-21
671,Andrea,Taylor,NY,1984-10-31,32,F,2011-06-11
754,Frances,Gibson,NY,1988-07-12,28,F,2014-07-17
842,Monica,Ellis,NY,1997-10-19,19,F,2011-08-22
886,Tracey,Lewis,NY,1979-09-26,37,F,2002-02-08
976,Susan,Edwards,NY,1990-05-22,26,F,2013-01-17
167,Essie,Bell,NC,1988-09-29,28,F,2002-06-25
234,Deborah,Smith,NC,1994-03-19,22,F,2009-01-17
370,May,Jackson,NC,2001-01-17,16,F,2013-07-08
482,Sandra,Mcdonald,NC,1964-06-23,52,F,2008-06-16
582,Amy,Leach,NC,1952-10-27,64,F,2001-04-10
87,Rachel,Morales,ND,1960-09-22,56,F,2005-12-26
113,Ashley,Barlow,ND,1969-12-06,47,F,2001-06-30
152,Inez,Martin,ND,1972-08-25,44,F,2002-07-19
376,Daisy,Blair,ND,1951-11-30,65,F,2013-03-25
463,Rose,Wilson,ND,1988-06-08,28,F,2011-04-26
489,Florence,Justice,ND,1972-08-09,44,F,2001-02-08
834,Ida,Clarke,ND,1982-05-28,34,F,2013-10-10
841,Tonya,Black,ND,1978-10-20,38,F,2012-02-28
11,Janette,West,OH,1950-09-13,66,F,2010-03-08
218,Erin,Hall,OH,1974-09-21,42,F,2010-10-17
326,Ashley,Battle,OH,1972-09-17,44,F,2001-03-04
333,Sara,Hernandez,OH,1971-09-24,45,F,2002-01-15
382,Eunice,Ross,OH,2003-05-14,13,F,2013-07-29
397,Evelyn,Ramos,OH,1950-04-07,66,F,2007-08-04
562,Diana,Ross,OH,1996-03-26,20,F,2007-03-26
665,Katelyn,Miller,OH,1959-02-01,58,F,2009-05-19
677,Betty,Bolton,OH,1961-09-17,55,F,2001-11-16
693,Alice,Chan,OH,1982-02-02,35,F,2001-06-22
704,Violet,Thompson,OH,1962-08-17,54,F,2000-11-13
720,Theresa,Pickett,OH,1985-08-17,31,F,2015-09-27
879,Pamela,Wolfe,OH,1976-11-01,40,F,2011-05-11
909,Ann,Frederick,OH,2004-06-09,12,F,2015-08-27
420,Carole,Marshall,OK,1955-05-07,61,F,2015-02-17
445,Maria,Allen,OK,1997-10-29,19,F,2015-04-12
607,Margaret,Chang,OK,1965-01-24,52,F,2007-03-28
865,Veronica,Greene,OK,1954-03-11,62,F,2001-08-12
996,Laura,Gray,OK,2004-04-25,12,F,2015-06-03
273,Frances,Lawrence,OR,1962-07-07,54,F,2004-10-12
